Prov_res	Procom_res	Prov_lav	Procom_lav	Pendolari
007	007031	001	001023	1
096	096004	001	001023	1
001	001002	001	001024	18
001	001006	001	001024	11
001	001007	001	001024	1
001	001008	001	001024	35
001	001009	001	001024	1
001	001012	001	001024	2
001	001013	001	001024	23
001	001016	001	001024	2
001	001018	001	001024	1
001	001024	001	001024	1183
001	001025	001	001024	5
001	001028	001	001024	14
001	001030	001	001024	2
001	001033	001	001024	1
001	001034	001	001024	8
001	001035	001	001024	6
001	001038	001	001024	70
001	001044	001	001024	6
001	001045	001	001024	15
001	001046	001	001024	1
001	001047	001	001024	1
001	001048	001	001024	14
001	001051	001	001024	22
001	001053	001	001024	6
001	001055	001	001024	5
001	001058	001	001024	26
001	001059	001	001024	62
001	001060	001	001024	1
001	001062	001	001024	1
001	001063	001	001024	12
001	001064	001	001024	1
001	001065	001	001024	12
001	001068	001	001024	7
001	001070	001	001024	5
001	001071	001	001024	4
001	001078	001	001024	21
001	001080	001	001024	4
001	001081	001	001024	2
001	001082	001	001024	23
001	001086	001	001024	14
001	001089	001	001024	12
001	001090	001	001024	122
001	001093	001	001024	5
001	001096	001	001024	1
001	001097	001	001024	43
001	001098	001	001024	3
001	001099	001	001024	19
001	001100	001	001024	1
001	001102	001	001024	1
001	001104	001	001024	4
001	001110	001	001024	8
001	001112	001	001024	7
001	001115	001	001024	33
001	001116	001	001024	12
001	001117	001	001024	3
001	001120	001	001024	129
001	001123	001	001024	2
001	001125	001	001024	1
001	001126	001	001024	2
001	001127	001	001024	52
001	001128	001	001024	1
001	001130	001	001024	15
001	001135	001	001024	4
001	001136	001	001024	6
001	001139	001	001024	6
001	001146	001	001024	4
001	001147	001	001024	1
001	001148	001	001024	1
001	001149	001	001024	4
001	001156	001	001024	201
001	001161	001	001024	5
001	001162	001	001024	1
001	001164	001	001024	263
001	001166	001	001024	2
001	001168	001	001024	40
001	001171	001	001024	351
001	001173	001	001024	2
001	001174	001	001024	5
001	001175	001	001024	2
001	001178	001	001024	1
001	001183	001	001024	8
001	001184	001	001024	1
001	001189	001	001024	31
001	001190	001	001024	3
001	001191	001	001024	60
001	001192	001	001024	13
001	001193	001	001024	22
001	001194	001	001024	163
001	001195	001	001024	13
001	001197	001	001024	19
001	001198	001	001024	2
001	001200	001	001024	5
001	001203	001	001024	1
001	001211	001	001024	6
001	001214	001	001024	252
001	001215	001	001024	5
001	001217	001	001024	3
001	001219	001	001024	141
001	001220	001	001024	2
001	001222	001	001024	7
001	001223	001	001024	1
001	001228	001	001024	12
001	001229	001	001024	4
001	001236	001	001024	3
001	001237	001	001024	5
001	001239	001	001024	1
001	001240	001	001024	4
001	001241	001	001024	36
001	001242	001	001024	1
001	001243	001	001024	4
001	001248	001	001024	3
001	001249	001	001024	16
001	001250	001	001024	6
001	001252	001	001024	4
001	001254	001	001024	5
001	001255	001	001024	8
001	001256	001	001024	1
001	001257	001	001024	23
001	001260	001	001024	11
001	001262	001	001024	1
001	001263	001	001024	1
001	001265	001	001024	41
001	001269	001	001024	1
001	001272	001	001024	1711
001	001273	001	001024	1
001	001275	001	001024	3
001	001276	001	001024	26
001	001280	001	001024	20
001	001283	001	001024	4
001	001284	001	001024	4
001	001285	001	001024	4
001	001292	001	001024	45
001	001299	001	001024	9
001	001300	001	001024	7
001	001302	001	001024	6
001	001303	001	001024	7
001	001305	001	001024	2
001	001306	001	001024	2
001	001307	001	001024	2
001	001308	001	001024	9
001	001309	001	001024	85
001	001314	001	001024	6
001	001315	001	001024	88
001	001316	001	001024	7
002	002007	001	001024	1
002	002042	001	001024	4
002	002049	001	001024	1
002	002067	001	001024	1
002	002079	001	001024	2
002	002088	001	001024	1
002	002090	001	001024	1
002	002128	001	001024	1
002	002133	001	001024	3
002	002148	001	001024	1
002	002150	001	001024	2
002	002158	001	001024	1
004	004003	001	001024	1
004	004009	001	001024	1
004	004012	001	001024	2
004	004025	001	001024	1
004	004029	001	001024	2
004	004040	001	001024	1
004	004041	001	001024	1
004	004043	001	001024	1
004	004045	001	001024	2
004	004059	001	001024	1
004	004064	001	001024	1
004	004065	001	001024	1
004	004067	001	001024	1
004	004071	001	001024	1
004	004072	001	001024	1
004	004087	001	001024	1
004	004089	001	001024	1
004	004094	001	001024	1
004	004099	001	001024	2
004	004105	001	001024	1
004	004116	001	001024	1
004	004130	001	001024	2
004	004143	001	001024	2
004	004165	001	001024	1
004	004166	001	001024	1
004	004169	001	001024	1
004	004170	001	001024	1
004	004171	001	001024	2
004	004179	001	001024	2
004	004180	001	001024	2
004	004203	001	001024	3
004	004209	001	001024	1
004	004212	001	001024	1
004	004215	001	001024	2
004	004240	001	001024	2
004	004242	001	001024	1
005	005005	001	001024	8
005	005012	001	001024	2
005	005022	001	001024	2
005	005025	001	001024	4
005	005031	001	001024	4
005	005034	001	001024	1
005	005047	001	001024	1
005	005052	001	001024	2
005	005062	001	001024	1
005	005073	001	001024	1
005	005076	001	001024	1
005	005082	001	001024	1
005	005084	001	001024	1
005	005091	001	001024	2
005	005097	001	001024	4
005	005101	001	001024	5
005	005112	001	001024	2
005	005115	001	001024	1
005	005117	001	001024	1
005	005118	001	001024	9
005	005121	001	001024	1
006	006003	001	001024	1
006	006171	001	001024	1
006	006193	001	001024	1
008	008031	001	001024	1
009	009029	001	001024	1
009	009056	001	001024	1
010	010025	001	001024	2
017	017112	001	001024	1
018	018123	001	001024	1
029	029001	001	001024	1
033	033011	001	001024	1
033	033040	001	001024	1
034	034027	001	001024	1
096	096018	001	001024	1
001	001002	001	001025	1
001	001011	001	001025	2
001	001025	001	001025	200
001	001026	001	001025	4
001	001035	001	001025	15
001	001049	001	001025	21
001	001059	001	001025	1
001	001070	001	001025	20
001	001110	001	001025	1
001	001111	001	001025	1
001	001112	001	001025	2
001	001116	001	001025	1
001	001139	001	001025	56
001	001140	001	001025	3
001	001168	001	001025	2
001	001171	001	001025	1
001	001173	001	001025	5
001	001186	001	001025	1
001	001191	001	001025	33
001	001195	001	001025	2
001	001205	001	001025	1
001	001226	001	001025	4
001	001241	001	001025	1
001	001250	001	001025	1
001	001254	001	001025	5
001	001260	001	001025	5
001	001263	001	001025	1
001	001272	001	001025	7
001	001275	001	001025	13
001	001299	001	001025	6
001	001300	001	001025	1
001	001306	001	001025	6
001	001307	001	001025	5
004	004009	001	001025	32
004	004012	001	001025	22
004	004058	001	001025	1
004	004059	001	001025	1
004	004085	001	001025	3
004	004179	001	001025	1
004	004203	001	001025	1
004	004209	001	001025	1
004	004244	001	001025	1
005	005031	001	001025	1
001	001025	001	001026	1
001	001026	001	001026	43
001	001139	001	001026	6
001	001275	001	001026	6
001	001306	001	001026	16
001	001004	001	001027	21
001	001014	001	001027	10
001	001020	001	001027	9
001	001027	001	001027	152
001	001030	001	001027	16
001	001036	001	001027	6
001	001042	001	001027	16
001	001047	001	001027	7
001	001056	001	001027	6
001	001061	001	001027	8
001	001066	001	001027	3
001	001077	001	001027	19
001	001082	001	001027	1
001	001095	001	001027	1
001	001098	001	001027	4
001	001101	001	001027	3
001	001105	001	001027	6
001	001125	001	001027	109
001	001132	001	001027	7
001	001137	001	001027	7
001	001148	001	001027	8
001	001150	001	001027	4
001	001160	001	001027	11
001	001161	001	001027	4
001	001172	001	001027	1
001	001177	001	001027	9
001	001181	001	001027	17
001	001196	001	001027	15
001	001209	001	001027	1
001	001217	001	001027	4
001	001223	001	001027	13
001	001235	001	001027	6
001	001246	001	001027	5
001	001261	001	001027	6
001	001264	001	001027	3
001	001266	001	001027	6
001	001269	001	001027	30
001	001314	001	001027	4
001	001317	001	001027	6
002	002004	001	001027	2
002	002015	001	001027	3
002	002071	001	001027	1
002	002079	001	001027	1
002	002128	001	001027	2
002	002133	001	001027	2
002	002150	001	001027	1
002	002158	001	001027	1
006	006061	001	001027	1
007	007004	001	001027	1
007	007023	001	001027	1
007	007028	001	001027	1
007	007034	001	001027	1
007	007042	001	001027	1
007	007052	001	001027	1
007	007071	001	001027	1
096	096004	001	001027	2
096	096015	001	001027	1
096	096016	001	001027	2
096	096018	001	001027	1
096	096020	001	001027	1
096	096024	001	001027	1
096	096027	001	001027	1
096	096028	001	001027	1
096	096035	001	001027	2
096	096039	001	001027	1
096	096054	001	001027	3
096	096057	001	001027	1
096	096058	001	001027	3
096	096059	001	001027	1
096	096077	001	001027	1
096	096080	001	001027	2
096	096081	001	001027	3
096	096082	001	001027	1
096	096085	001	001027	1
001	001001	001	001028	1
001	001002	001	001028	2
001	001006	001	001028	5
001	001007	001	001028	2
001	001008	001	001028	14
001	001009	001	001028	1
001	001013	001	001028	9
001	001016	001	001028	12
001	001018	001	001028	6
001	001021	001	001028	3
001	001022	001	001028	1
001	001024	001	001028	13
001	001028	001	001028	772
001	001030	001	001028	1
001	001032	001	001028	2
001	001033	001	001028	9
001	001034	001	001028	26
001	001037	001	001028	1
001	001038	001	001028	6
001	001040	001	001028	1
001	001044	001	001028	5
001	001045	001	001028	5
001	001046	001	001028	4
001	001047	001	001028	13
001	001048	001	001028	5
001	001051	001	001028	7
001	001054	001	001028	1
001	001058	001	001028	3
001	001059	001	001028	2
001	001062	001	001028	5
001	001063	001	001028	291
001	001064	001	001028	4
001	001065	001	001028	1
001	001066	001	001028	4
001	001068	001	001028	9
001	001072	001	001028	7
001	001078	001	001028	16
001	001081	001	001028	4
001	001082	001	001028	25
001	001086	001	001028	109
001	001088	001	001028	9
001	001089	001	001028	3
001	001090	001	001028	93
001	001093	001	001028	4
001	001094	001	001028	13
001	001097	001	001028	4
001	001098	001	001028	2
001	001099	001	001028	36
001	001101	001	001028	7
001	001102	001	001028	2
001	001104	001	001028	11
001	001109	001	001028	5
001	001112	001	001028	11
001	001113	001	001028	7
001	001114	001	001028	1
001	001115	001	001028	4
001	001116	001	001028	4
001	001119	001	001028	6
001	001120	001	001028	44
001	001123	001	001028	3
001	001125	001	001028	7
001	001126	001	001028	4
001	001127	001	001028	4
001	001128	001	001028	17
001	001130	001	001028	81
001	001133	001	001028	7
001	001135	001	001028	7
001	001146	001	001028	13
001	001147	001	001028	2
001	001149	001	001028	1
001	001152	001	001028	6
001	001156	001	001028	31
001	001161	001	001028	5
001	001164	001	001028	18
001	001166	001	001028	52
001	001168	001	001028	5
001	001171	001	001028	10
001	001176	001	001028	1
001	001177	001	001028	1
001	001183	001	001028	2
001	001188	001	001028	1
001	001189	001	001028	23
001	001191	001	001028	4
001	001192	001	001028	7
001	001193	001	001028	2
001	001194	001	001028	6
001	001197	001	001028	4
001	001213	001	001028	2
001	001214	001	001028	19
001	001217	001	001028	17
001	001218	001	001028	5
001	001219	001	001028	58
001	001220	001	001028	8
001	001221	001	001028	10
001	001228	001	001028	6
001	001229	001	001028	1
001	001231	001	001028	2
001	001236	001	001028	15
001	001237	001	001028	33
001	001240	001	001028	46
001	001241	001	001028	2
001	001243	001	001028	6
001	001244	001	001028	1
001	001246	001	001028	3
001	001248	001	001028	125
001	001249	001	001028	45
001	001252	001	001028	5
001	001253	001	001028	2
001	001255	001	001028	5
001	001256	001	001028	3
001	001257	001	001028	4
001	001262	001	001028	2
001	001265	001	001028	137
001	001270	001	001028	12
001	001272	001	001028	1172
001	001276	001	001028	1
001	001279	001	001028	1
001	001280	001	001028	3
001	001282	001	001028	1
001	001284	001	001028	13
001	001285	001	001028	3
001	001286	001	001028	2
001	001289	001	001028	1
001	001290	001	001028	6
001	001291	001	001028	3
001	001292	001	001028	138
001	001293	001	001028	5
001	001294	001	001028	2
001	001301	001	001028	5
001	001303	001	001028	4
001	001306	001	001028	1
001	001309	001	001028	9
001	001311	001	001028	1
001	001313	001	001028	1
001	001314	001	001028	63
001	001315	001	001028	5
001	001316	001	001028	108
001	001318	001	001028	1
002	002015	001	001028	2
002	002042	001	001028	1
002	002049	001	001028	5
002	002067	001	001028	2
002	002128	001	001028	2
002	002133	001	001028	2
002	002148	001	001028	1
002	002158	001	001028	2
004	004012	001	001028	1
004	004029	001	001028	2
004	004062	001	001028	1
004	004078	001	001028	1
004	004166	001	001028	1
004	004202	001	001028	1
004	004228	001	001028	1
005	005005	001	001028	3
005	005012	001	001028	1
005	005015	001	001028	1
005	005031	001	001028	2
005	005052	001	001028	1
005	005058	001	001028	1
005	005086	001	001028	1
005	005091	001	001028	1
005	005095	001	001028	2
005	005101	001	001028	1
005	005112	001	001028	1
005	005115	001	001028	1
006	006039	001	001028	1
006	006099	001	001028	2
006	006135	001	001028	1
006	006154	001	001028	1
007	007014	001	001028	1
007	007020	001	001028	3
007	007054	001	001028	1
015	015146	001	001028	1
096	096012	001	001028	1
096	096049	001	001028	1
096	096057	001	001028	1
103	103035	001	001028	1
103	103077	001	001028	1
001	001029	001	001029	19
001	001079	001	001029	18
001	001084	001	001029	13
001	001091	001	001029	16
001	001098	001	001029	13
001	001199	001	001029	6
001	001265	001	001029	1
005	005005	001	001029	1
001	001010	001	001030	4
001	001020	001	001030	6
001	001027	001	001030	2
001	001030	001	001030	186
001	001036	001	001030	1
001	001042	001	001030	1
001	001061	001	001030	1
001	001066	001	001030	6
001	001077	001	001030	7
001	001125	001	001030	44
001	001132	001	001030	17
001	001150	001	001030	1
001	001160	001	001030	40
001	001167	001	001030	4
001	001170	001	001030	2
001	001181	001	001030	7
001	001196	001	001030	1
001	001209	001	001030	7
001	001210	001	001030	11
001	001217	001	001030	3
001	001223	001	001030	1
001	001235	001	001030	3
001	001266	001	001030	12
001	001269	001	001030	7
001	001271	001	001030	6
001	001272	001	001030	1
001	001273	001	001030	1
001	001278	001	001030	2
001	001292	001	001030	3
001	001298	001	001030	1
001	001312	001	001030	2
001	001317	001	001030	1
001	001318	001	001030	2
002	002004	001	001030	3
002	002158	001	001030	1
007	007023	001	001030	2
007	007029	001	001030	3
007	007033	001	001030	1
007	007034	001	001030	1
007	007044	001	001030	1
007	007052	001	001030	6
007	007073	001	001030	1
096	096004	001	001030	1
096	096056	001	001030	1
096	096080	001	001030	2
001	001014	001	001031	1
001	001031	001	001031	33
001	001042	001	001031	1
001	001047	001	001031	5
001	001125	001	001031	6
001	001143	001	001031	4
001	001269	001	001031	4
001	001295	001	001031	1
001	001317	001	001031	1
002	002015	001	001031	3
002	002042	001	001031	2
002	002079	001	001031	1
002	002128	001	001031	3
002	002133	001	001031	2
096	096016	001	001031	2
001	001006	001	001032	15
001	001008	001	001032	4
001	001013	001	001032	29
001	001018	001	001032	1
001	001032	001	001032	117
001	001040	001	001032	22
001	001044	001	001032	36
001	001045	001	001032	15
001	001055	001	001032	17
001	001062	001	001032	4
001	001076	001	001032	17
001	001080	001	001032	3
001	001081	001	001032	9
001	001089	001	001032	2
001	001090	001	001032	7
001	001093	001	001032	40
001	001100	001	001032	1
001	001114	001	001032	1
001	001115	001	001032	6
001	001116	001	001032	1
001	001117	001	001032	4
001	001120	001	001032	6
001	001139	001	001032	1
001	001147	001	001032	6
001	001149	001	001032	4
001	001154	001	001032	4
001	001156	001	001032	3
001	001164	001	001032	4
001	001169	001	001032	7
001	001171	001	001032	1
001	001175	001	001032	2
001	001189	001	001032	5
001	001191	001	001032	1
001	001211	001	001032	1
001	001214	001	001032	1
001	001219	001	001032	11
001	001222	001	001032	1
001	001228	001	001032	4
001	001229	001	001032	4
001	001239	001	001032	20
001	001245	001	001032	12
001	001249	001	001032	1
001	001255	001	001032	14
001	001256	001	001032	43
001	001270	001	001032	19
001	001272	001	001032	14
001	001276	001	001032	4
001	001283	001	001032	16
001	001291	001	001032	2
001	001303	001	001032	11
001	001305	001	001032	43
001	001309	001	001032	1
004	004078	001	001032	1
005	005097	001	001032	1
001	001001	001	001033	16
001	001004	001	001033	2
001	001008	001	001033	5
001	001013	001	001033	4
001	001014	001	001033	6
001	001015	001	001033	1
001	001021	001	001033	3
001	001024	001	001033	2
001	001028	001	001033	6
001	001029	001	001033	1
001	001033	001	001033	224
001	001034	001	001033	7
001	001037	001	001033	2
001	001040	001	001033	3
001	001043	001	001033	5
001	001047	001	001033	6
001	001050	001	001033	1
001	001052	001	001033	1
001	001063	001	001033	9
001	001066	001	001033	45
001	001067	001	001033	2
001	001068	001	001033	5
001	001069	001	001033	4
001	001082	001	001033	11
001	001083	001	001033	6
001	001086	001	001033	12
001	001090	001	001033	7
001	001094	001	001033	3
001	001096	001	001033	3
001	001098	001	001033	23
001	001101	001	001033	43
001	001102	001	001033	35
001	001104	001	001033	2
001	001106	001	001033	5
001	001107	001	001033	7
001	001109	001	001033	8
001	001112	001	001033	5
001	001115	001	001033	7
